lineage_id,source_repo,repo_urls,repo_count,notice_ids,notice_count,repo_roles,parent_or_source_repos,first_observed_repo_date,first_observed_offending_commit_date,removal_or_disable_date,alleged_data_types,paper_title,doi,pubmed_id,paper_authors,evidence_urls,manual_review_needed,evidence_file
lineage_mariaratnasamy_ukb_oligo,mariaratnasamy/ukb_oligo,https://github.com/mariaratnasamy/ukb_oligo,1,2025-12-10-uk-biobank-3,1,unknown,,,,2025-12-10,genotype; hospital_episode_statistics; ehr,,,,,https://github.com/github/dmca/blob/master/2025/12/2025-12-10-uk-biobank-3.md; https://github.com/mariaratnasamy/ukb_oligo/blob/c6dab24a2f2e67f8467b5e9be5a83609d274e995/0_data_preparation_and_download/genotype/notebooks/genotype_burden.ipynb; https://github.com/mariaratnasamy/ukb_oligo; https://github.com/github/dmca/blob/master/2025/12/2025-12-10-uk-biobank-3.md; https://github.com/mariaratnasamy/ukb_oligo/blob/c6dab24a2f2e67f8467b5e9be5a83609d274e995/0_data_preparation_and_download/icd_codes/src/dnanexus_notebooks/ICD10.ipynb; https://github.com/mariaratnasamy/ukb_oligo,true,evidence/lineages/lineage_mariaratnasamy_ukb_oligo.md
lineage_martadelfino_nextgen-exomiser-ukb,martadelfino/nextgen-exomiser-ukb,https://github.com/martadelfino/nextgen-exomiser-ukb,1,2025-12-09-uk-biobank-4,1,unknown,,,,2025-12-09,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/12/2025-12-09-uk-biobank-4.md; https://github.com/martadelfino/nextgen-exomiser-ukb/blob/9b8c7dcc5bd09f3034bd373f6cbf0a019db47cc9/Readme.md; https://github.com/martadelfino/nextgen-exomiser-ukb; https://github.com/github/dmca/blob/master/2025/12/2025-12-09-uk-biobank-4.md; https://github.com/martadelfino/nextgen-exomiser-ukb/blob/60e66e10458c833d10c245d4eaf3660406057129/exomiser/Readme.md; https://github.com/martadelfino/nextgen-exomiser-ukb,true,evidence/lineages/lineage_martadelfino_nextgen-exomiser-ukb.md
lineage_mengjiefan_multi_outcome,mengjiefan/multi_outcome,https://github.com/mengjiefan/multi_outcome,1,2026-04-10-uk-biobank,1,unknown,,,,2026-04-10,genotype; phenotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank.md; https://raw.githubusercontent.com/mengjiefan/multi_outcome/6bf35e4e3cd7d5d7530dd15e5d928a2d58633c2e/data_process/mapped_data.csv; https://github.com/mengjiefan/multi_outcome; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank.md; https://raw.githubusercontent.com/mengjiefan/multi_outcome/a4c6a01f06aab1890b6363700976cc0dad85877b/backend/temp/ukb_8_outcomes_data.csv; https://github.com/mengjiefan/multi_outcome; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank.md; https://raw.githubusercontent.com/mengjiefan/multi_outcome/f2587e9e0ce9a27c05333fd67c562458ef3efcc2/backend/myApp/ukb_8_outcomes_data.csv; https://github.com/mengjiefan/multi_outcome; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank.md; https://raw.githubusercontent.com/mengjiefan/multi_outcome/fceb80e110e5688ce02f994de024e5bdb7acdee9/data_process/ukb_8outcomes_data.csv; https://github.com/mengjiefan/multi_outcome; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank.md; https://raw.githubusercontent.com/mengjiefan/multi_outcome/6bf35e4e3cd7d5d7530dd15e5d928a2d58633c2e/data_process/IntrOutcData_varName_mannual.csv; https://github.com/mengjiefan/multi_outcome,true,evidence/lineages/lineage_mengjiefan_multi_outcome.md
lineage_michaelguo1204_uthesis,michaelGuo1204/UThesis,https://github.com/michaelGuo1204/UThesis,1,2026-03-27-uk-biobank-3,1,unknown,,,,2026-03-27,genotype; phenotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/15702582aea7873a1ed02d00bbe72373afc6215b/GNN/Data/DVT_UKB_R10.geno.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/15702582aea7873a1ed02d00bbe72373afc6215b/GNN/Data/DVT_UKB_R5.geno.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/15702582aea7873a1ed02d00bbe72373afc6215b/GNN/Data/DVT_UKB_R2.geno.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/15702582aea7873a1ed02d00bbe72373afc6215b/GNN/Data/fs2.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/15702582aea7873a1ed02d00bbe72373afc6215b/GNN/Data/DVT_UKB_R1.geno.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/15702582aea7873a1ed02d00bbe72373afc6215b/GNN/Data/fs1.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/40fe3ebe66165482c4355c6935bf722b529989db/GNN/Data/bDataset.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/42d07f81104a3d6ac3be8ae2b2c3922d86a92b33/GNN/Data/EADataset.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/8236316e1b6953bd0515b03b92ed3281eb9d1b4c/GNN/Data/beDataset_n.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/b3900894830bcd8a7e94c98103d0f8cc0d0f2589/GNN/Data/Combined.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/b3900894830bcd8a7e94c98103d0f8cc0d0f2589/GNN/Data/Phenos.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/b3900894830bcd8a7e94c98103d0f8cc0d0f2589/GNN/Data/Phenos_without%20nan.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/b3900894830bcd8a7e94c98103d0f8cc0d0f2589/GNN/Data/ReducedPheno.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/af54b1c08dc13a8873bb72cd3568ca155c2c4e2d/GNN/Data/Enlarged%20combined.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/1cb12024bf82702d0a36fb184b581196da75bdaf/GNN/Data/fs.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/1cb12024bf82702d0a36fb184b581196da75bdaf/GNN/Data/fs100.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/42d07f81104a3d6ac3be8ae2b2c3922d86a92b33/GNN/Data/beDataset.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/40fe3ebe66165482c4355c6935bf722b529989db/GNN/Data/Label.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/40fe3ebe66165482c4355c6935bf722b529989db/GNN/Data/Support/positive.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/40fe3ebe66165482c4355c6935bf722b529989db/GNN/Data/Geno.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/cda15d50d73073edf727293a4dce9d82e5aed0d0/GNN/Data/Labels.csv; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/5f456b0a327a2359f1e13a7a6e39dfb5657e5aa6/EM/VEM/snp.json; https://github.com/michaelGuo1204/UThesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-3.md; https://github.com/michaelGuo1204/UThesis/blob/10f2494981c34206fa35a71f6afcbd3e2a3b8218/GNN/result/SVCFS%20Baseline/README.html; https://github.com/michaelGuo1204/UThesis,true,evidence/lineages/lineage_michaelguo1204_uthesis.md
lineage_miguelmspereira_code-examples,miguelmspereira/code-examples,https://github.com/miguelmspereira/code-examples,1,2026-03-27-uk-biobank-8,1,unknown,,,,2026-03-27,genotype; phenotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-8.md; https://raw.githubusercontent.com/miguelmspereira/code-examples/2c2f7616e5d997f58dd02524c850372bd9269aa3/ukb1913_imp_chr1_v2_s487398.sample; https://github.com/miguelmspereira/code-examples,true,evidence/lineages/lineage_miguelmspereira_code-examples.md
lineage_mikeallwright23_idears_orig,MikeAllwright23/idears_orig,https://github.com/MikeAllwright23/idears_orig,1,2025-11-07-uk-biobank-5,1,unknown,,,,2025-11-07,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/11/2025-11-07-uk-biobank-5.md; https://github.com/MikeAllwright23/idears_orig/blob/b2d6a55f73a5a73d4ca58bdc093a047191d230da/code_projects/general/data_processing.ipynb; https://github.com/MikeAllwright23/idears_orig,true,evidence/lineages/lineage_mikeallwright23_idears_orig.md
lineage_mjfalaguera_ehr,mjfalaguera/EHR,https://github.com/mjfalaguera/EHR,1,2026-03-27-uk-biobank-7,1,unknown,,,,2026-03-27,genotype; phenotype; hospital_episode_statistics; ehr,,,,,https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-7.md; https://raw.githubusercontent.com/mjfalaguera/EHR/94f770d38d772742b8861474a5daada51e016534/data/ukbb/eidToPrescription.tsv; https://github.com/mjfalaguera/EHR; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-7.md; https://github.com/mjfalaguera/EHR/blob/94f770d38d772742b8861474a5daada51e016534/data/ukbb/eidToIcd.tsv; https://github.com/mjfalaguera/EHR,true,evidence/lineages/lineage_mjfalaguera_ehr.md
lineage_n-cizauskas_tds_project,N-cizauskas/TDS_Project,https://github.com/N-cizauskas/TDS_Project,1,2026-04-10-uk-biobank-4,1,unknown,,2023-01-20T12:44:39Z,,,genotype; phenotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank-4.md; https://github.com/N-cizauskas/TDS_Project/blob/38a5c9564a1076d492411c0241a83fd587070200/extraction_and_recoding/outputs/ukb_extracted.rds; https://github.com/N-cizauskas/TDS_Project; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank-4.md; https://github.com/N-cizauskas/TDS_Project/blob/38a5c9564a1076d492411c0241a83fd587070200/extraction_and_recoding/outputs/ukb_final.rds; https://github.com/N-cizauskas/TDS_Project; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank-4.md; https://github.com/N-cizauskas/TDS_Project/blob/38a5c9564a1076d492411c0241a83fd587070200/extraction_and_recoding/outputs/ukb_recoded.rds; https://github.com/N-cizauskas/TDS_Project; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank-4.md; https://github.com/N-cizauskas/TDS_Project/blob/38a5c9564a1076d492411c0241a83fd587070200/outcome_definition/Outputs/output_final.rds; https://github.com/N-cizauskas/TDS_Project; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank-4.md; https://github.com/N-cizauskas/TDS_Project/blob/38a5c9564a1076d492411c0241a83fd587070200/outcome_definition/Outputs/output_hes.rds; https://github.com/N-cizauskas/TDS_Project; https://github.com/github/dmca/blob/master/2026/04/2026-04-10-uk-biobank-4.md; https://github.com/N-cizauskas/TDS_Project/blob/38a5c9564a1076d492411c0241a83fd587070200/outcome_definition/Outputs/output_registries.rds; https://github.com/N-cizauskas/TDS_Project,true,evidence/lineages/lineage_n-cizauskas_tds_project.md
lineage_nanhui2000_ukb,nanhui2000/ukb,https://github.com/nanhui2000/ukb,1,2025-11-14-uk-biobank,1,unknown,,,,2025-11-14,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/11/2025-11-14-uk-biobank.md; https://github.com/nanhui2000/ukb,true,evidence/lineages/lineage_nanhui2000_ukb.md
lineage_nebrunai_prs-dash-boxplot-app,NeBruNAI/PRS-dash-boxplot-app,https://github.com/NeBruNAI/PRS-dash-boxplot-app,1,2026-03-27-uk-biobank-4,1,unknown,,,,2026-03-27,genotype; phenotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/165390e4028569a79b1fcda72bf43dffa55adf1e/data/PCA_and_phenotype.tsv; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/p22011_a3_kinship.tsv; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/p22011_a1_kinship.tsv; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/165390e4028569a79b1fcda72bf43dffa55adf1e/export_masked_samples_id.txt; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/p22011_a0_kinship.tsv; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/p22011_a2_kinship.tsv; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/p22011_a4_kinship.tsv; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/kinship_UKBiobank_p220011.zip; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/p220011_kinship_ids.zip; https://github.com/NeBruNAI/PRS-dash-boxplot-app; https://github.com/github/dmca/blob/master/2026/03/2026-03-27-uk-biobank-4.md; https://github.com/NeBruNAI/PRS-dash-boxplot-app/blob/3863afaf0a87cc94d1476dad3aa6108283cfc1ad/p22011_kinship.zip; https://github.com/NeBruNAI/PRS-dash-boxplot-app,true,evidence/lineages/lineage_nebrunai_prs-dash-boxplot-app.md
lineage_neri0304_ukbpheno,Neri0304/ukbpheno,https://github.com/Neri0304/ukbpheno,1,2025-12-10-uk-biobank,1,unknown,,,,2025-12-10,genotype; phenotype; hospital_episode_statistics; metabolomics,,,,,https://github.com/github/dmca/blob/master/2025/12/2025-12-10-uk-biobank.md; https://github.com/Neri0304/ukbpheno/blob/42fd07d2145b706581ba0a021a222f6be669a36c/R/plot_timeline.R; https://github.com/Neri0304/ukbpheno,true,evidence/lineages/lineage_neri0304_ukbpheno.md
lineage_nickathans_master-thesis,nickathans/master-thesis,https://github.com/nickathans/master-thesis,1,2026-03-23-uk-biobank-2,1,unknown,,,,2026-03-23,genotype; phenotype; hospital_episode_statistics; imaging,,,,,https://github.com/github/dmca/blob/master/2026/03/2026-03-23-uk-biobank-2.md; https://github.com/nickathans/master-thesis/blob/04789702319801d91a860f57fe6ca873a5700b10/patients.csv; https://github.com/nickathans/master-thesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-23-uk-biobank-2.md; https://github.com/nickathans/master-thesis/blob/04789702319801d91a860f57fe6ca873a5700b10/ECG_MRI_Reconstruction_Training.ipynb; https://github.com/nickathans/master-thesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-23-uk-biobank-2.md; https://github.com/nickathans/master-thesis/blob/e320c589c23dc790a85a808c5e7e9682c39985eb/ECG_MRI_Evaluation.ipynb; https://github.com/nickathans/master-thesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-23-uk-biobank-2.md; https://github.com/nickathans/master-thesis/blob/04789702319801d91a860f57fe6ca873a5700b10/ECG_Autoencoder.ipynb; https://github.com/nickathans/master-thesis; https://github.com/github/dmca/blob/master/2026/03/2026-03-23-uk-biobank-2.md; https://github.com/nickathans/master-thesis/blob/e320c589c23dc790a85a808c5e7e9682c39985eb/MRI_Autoencoder.ipynb; https://github.com/nickathans/master-thesis,true,evidence/lineages/lineage_nickathans_master-thesis.md
lineage_odelaneau_shapeit5,odelaneau/shapeit5,https://github.com/odelaneau/shapeit5,1,2025-11-13-uk-biobank,1,unknown,,,,2025-11-13,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank.md; https://github.com/odelaneau/shapeit5/blob/0b40edb8ef2678fd4ef0f0286dffe9ef0ba9b254/tasks/phasingUKB/step2_wgs/step9_imputation_rerun_new_chunks/data/1k_samples_wbi.txt#L1-L5; https://github.com/odelaneau/shapeit5,true,evidence/lineages/lineage_odelaneau_shapeit5.md
lineage_okoropaulc_test_exposome_aging_ukb,okoropaulc/test_exposome_aging_ukb,https://github.com/okoropaulc/test_exposome_aging_ukb,1,2025-11-13-ukbiobank,1,unknown,,,,2025-11-13,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/okoropaulc/test_exposome_aging_ukb/blob/db5c05e6e271ec4ac01aa7737aec34b6b9c6877b/scripts/02-UKB_data_recoding.Rmd; https://github.com/okoropaulc/test_exposome_aging_ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/okoropaulc/test_exposome_aging_ukb/blob/32ce0e30165cdf9cc840fb5b1d007eed46a0e070/05-missing-data-imputation.Rmd; https://github.com/okoropaulc/test_exposome_aging_ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/okoropaulc/test_exposome_aging_ukb/blob/0834d982e28d994f428b7d58bc19bc18a143848b/02-data-recoding.Rmd; https://github.com/okoropaulc/test_exposome_aging_ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/okoropaulc/test_exposome_aging_ukb/blob/0b9e4c00c8af6055e6e6b823c6e40f869a8ca3d3/02-data-recoding.Rmd; https://github.com/okoropaulc/test_exposome_aging_ukb; https://github.com/github/dmca/blob/master/2025/11/2025-11-13-ukbiobank.md; https://github.com/okoropaulc/test_exposome_aging_ukb/blob/63da85f6e3f5648791c5bb80617b1ac53ac9d9c8/scripts/04-ACM-data-imputation.Rmd; https://github.com/okoropaulc/test_exposome_aging_ukb,true,evidence/lineages/lineage_okoropaulc_test_exposome_aging_ukb.md
lineage_omrigruman_ukb-atherosclerosis-prediction,OmriGruman/ukb-atherosclerosis-prediction,https://github.com/OmriGruman/ukb-atherosclerosis-prediction,1,2025-11-07-uk-biobank-2,1,unknown,,,,2025-11-07,genotype; hospital_episode_statistics; imaging,,,,,https://github.com/github/dmca/blob/master/2025/11/2025-11-07-uk-biobank-2.md; https://github.com/OmriGruman/ukb-atherosclerosis-prediction/blob/8b9014d4a685fe5f1f7bcae02f709c68a9159738/data/eid_sick#L1-L5; https://github.com/OmriGruman/ukb-atherosclerosis-prediction,true,evidence/lineages/lineage_omrigruman_ukb-atherosclerosis-prediction.md
lineage_os01_biobankread-bash,os01/BiobankRead-Bash,https://github.com/os01/BiobankRead-Bash,1,2025-07-18-ukbiobank,1,unknown,,,,2025-07-18,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/5093ff460740e1a998439a4d7287de3904798dc7/CVD_10035.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/test.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/9f9569d678f6951bbcd9275ca864f0965b867207/test.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/32b4450c732fc6c8f566f089469dea5c7b4f1d31/test.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/4b039b1f420006ce21e545170f1242dcb11e396b/test.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/d358b68ae7c68dfdd2c0f00a5a2b42edab29c30f/test.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/316087423db1b9d070ebb75386c9bb804d4e5147/test_hpc.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/testnew.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/testnewDEATH.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/a1307b9e70ed8bceda4c1cc2f4bd344645dab8fb/testnewVARpartial.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/fd988508f364c44dd1ac9531607504409bd4298a/testnewVARpartial_HES.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/fd988508f364c44dd1ac9531607504409bd4298a/testnewVARpartial_SR.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/fd988508f364c44dd1ac9531607504409bd4298a/testnewVARpartial_death.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/a1307b9e70ed8bceda4c1cc2f4bd344645dab8fb/testnewVARpartial_deaths.csv; https://github.com/os01/BiobankRead-Bash; https://github.com/github/dmca/blob/master/2025/07/2025-07-18-ukbiobank.md; https://github.com/os01/BiobankRead-Bash/blob/b6b919af62b41671957ec02d1cb883d6e81f9c0c/testorigDEATH.csv; https://github.com/os01/BiobankRead-Bash,true,evidence/lineages/lineage_os01_biobankread-bash.md
lineage_owain-s_ukb-cancer-24h,Owain-S/ukb-cancer-24h,https://github.com/Owain-S/ukb-cancer-24h,1,2025-11-13-uk-biobank-2,1,unknown,,,,2025-11-13,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/11/2025-11-13-uk-biobank-2.md; https://github.com/Owain-S/ukb-cancer-24h/blob/7fc9f820230f8c5703ab7a375f30ff0f0566bedb/ukb-cancer-24h-data.R; https://github.com/Owain-S/ukb-cancer-24h,true,evidence/lineages/lineage_owain-s_ukb-cancer-24h.md
lineage_oxwearables_ukb_exome,OxWearables/ukb_exome,https://github.com/OxWearables/ukb_exome,1,2025-12-08-uk-biobank-3,1,unknown,,,,2025-12-08,genotype; phenotype; hospital_episode_statistics; accelerometer; covariates,,,,,https://github.com/github/dmca/blob/master/2025/12/2025-12-08-uk-biobank-3.md; https://github.com/OxWearables/ukb_exome/blob/fdecefc37b3f83e5ca1aad85dc62e79d27496a43/prototype/covariate.csv; https://github.com/OxWearables/ukb_exome; https://github.com/github/dmca/blob/master/2025/12/2025-12-08-uk-biobank-3.md; https://github.com/OxWearables/ukb_exome/blob/fdecefc37b3f83e5ca1aad85dc62e79d27496a43/prototype/phenotype.csv; https://github.com/OxWearables/ukb_exome,true,evidence/lineages/lineage_oxwearables_ukb_exome.md
lineage_parsboy1987_genepy-2,parsboy1987/GenePy-2,https://github.com/parsboy1987/GenePy-2,1,2025-11-14-uk-biobank-2,1,unknown,,,,2025-11-14,genotype; hospital_episode_statistics,,,,,https://github.com/github/dmca/blob/master/2025/11/2025-11-14-uk-biobank-2.md; https://github.com/parsboy1987/GenePy-2/blob/main/GenePy2_UKBiobank/Nextflow_Genepy2_UKBB_V3/templates/ethinicity.txt; https://github.com/parsboy1987/GenePy-2,true,evidence/lineages/lineage_parsboy1987_genepy-2.md
